customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST17937,Male,1,No,No,59,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,19.09,1971.5,Yes
CUST17938,Male,0,No,Yes,48,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),48.64,5863.41,Yes
CUST17939,Female,0,No,Yes,63,No,No,No,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),60.41,3947.2,No
CUST17940,Female,0,Yes,No,31,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,105.36,7323.19,Yes
CUST17941,Male,0,No,Yes,14,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,78.73,4243.03,Yes
CUST17942,Male,0,Yes,No,39,No,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.22,5693.72,No
CUST17943,Male,1,No,No,25,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,4341.55,No
CUST17944,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,25.37,5633.3,No
CUST17945,Female,0,No,Yes,54,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),36.84,3431.16,No
CUST17946,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.66,5492.98,No
CUST17947,Female,0,Yes,Yes,64,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),111.53,1208.1,Yes
CUST17948,Female,0,Yes,No,58,No,No phone service,No,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),107.7,604.0,Yes
CUST17949,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,81.89,949.85,No
CUST17950,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,63.44,3719.4,No
CUST17951,Male,0,Yes,No,41,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),105.65,8551.97,Yes
CUST17952,Male,0,Yes,Yes,19,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Mailed check,96.16,5217.63,No
CUST17953,Female,0,No,Yes,37,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Mailed check,99.85,3676.98,No
CUST17954,Female,0,Yes,Yes,47,No,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),95.23,4219.24,No
CUST17955,Male,0,Yes,Yes,11,No,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.34,189.81,No
CUST17956,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.52,2567.66,No
CUST17957,Male,0,No,Yes,25,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),52.15,830.34,No
CUST17958,Female,0,No,No,21,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.33,1035.18,No
CUST17959,Female,0,No,Yes,58,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,105.83,1380.63,No
CUST17960,Male,1,Yes,No,42,No,No,No,No,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),79.63,4265.84,Yes
CUST17961,Male,0,No,No,64,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,One year,No,Credit card (automatic),78.63,2191.58,No
CUST17962,Male,0,No,No,14,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,63.46,106.3,Yes
CUST17963,Female,0,Yes,Yes,24,No,No,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),88.3,1106.47,No
CUST17964,Female,1,No,No,9,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),65.42,7362.35,No
CUST17965,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,19.88,4813.29,No
CUST17966,Female,1,No,Yes,48,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),91.31,1108.46,No
CUST17967,Female,1,No,No,21,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),104.25,5716.17,No
CUST17968,Male,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,87.77,8486.98,No
CUST17969,Male,0,Yes,No,11,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,101.58,576.61,Yes
CUST17970,Male,1,No,Yes,60,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),114.49,6134.72,No
CUST17971,Male,0,Yes,Yes,65,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,107.48,1114.13,Yes
CUST17972,Female,1,Yes,Yes,6,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.91,8651.89,No
CUST17973,Male,0,Yes,Yes,67,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.2,8090.66,Yes
CUST17974,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),76.11,8526.34,Yes
CUST17975,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.49,5483.61,No
CUST17976,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,75.51,173.65,No
CUST17977,Female,0,Yes,Yes,20,No,No phone service,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,70.3,1140.69,No
CUST17978,Female,0,No,Yes,22,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),102.05,2042.8,No
CUST17979,Male,0,Yes,Yes,34,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),95.99,3837.1,No
CUST17980,Male,0,No,Yes,64,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,59.73,6124.73,No
CUST17981,Female,0,No,Yes,45,No,No,No,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),18.99,2410.25,Yes
CUST17982,Male,0,No,No,41,Yes,No,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),88.62,681.31,No
CUST17983,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),28.83,2388.46,No
CUST17984,Male,0,Yes,No,23,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,90.09,3369.42,Yes
CUST17985,Female,0,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.19,7044.78,No
CUST17986,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,97.74,249.37,No
CUST17987,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.82,6085.86,No
CUST17988,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,44.12,8445.65,No
CUST17989,Female,0,No,No,70,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,66.32,5333.56,No
CUST17990,Female,0,Yes,No,23,No,No phone service,No,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,96.54,6821.95,No
CUST17991,Male,0,Yes,Yes,65,Yes,No phone service,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),41.98,4354.99,No
CUST17992,Male,0,Yes,Yes,25,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),83.02,7068.39,Yes
CUST17993,Male,0,Yes,No,34,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.15,4725.74,No
CUST17994,Male,0,No,No,38,No,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),81.6,7726.8,No
CUST17995,Female,0,No,No,52,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),102.94,3052.58,Yes
CUST17996,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,45.7,6497.79,Yes
CUST17997,Female,0,No,Yes,51,No,No,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,86.4,1473.36,No
CUST17998,Female,0,Yes,No,7,No,No,No,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.06,1285.98,No
CUST17999,Female,0,Yes,Yes,33,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,105.46,1138.06,No
CUST18000,Male,0,Yes,No,67,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),44.34,2190.63,Yes
CUST18001,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.52,6000.39,No
CUST18002,Female,1,Yes,No,71,Yes,Yes,No,Yes,No,Yes,No,No,No,One year,No,Electronic check,84.44,2974.06,No
CUST18003,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,37.38,5317.09,No
CUST18004,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,28.55,8014.79,No
CUST18005,Male,1,No,Yes,10,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),83.27,5978.28,Yes
CUST18006,Female,0,Yes,No,42,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,97.26,3353.59,No
CUST18007,Female,0,No,No,70,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),58.99,2683.57,No
CUST18008,Female,0,Yes,Yes,24,No,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,95.91,3829.21,Yes
CUST18009,Female,0,Yes,No,72,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),62.55,1628.23,No
CUST18010,Male,0,Yes,No,50,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),50.59,5245.54,No
CUST18011,Female,0,No,Yes,22,No,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,102.43,5808.16,No
CUST18012,Male,0,No,No,4,No,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,No,Mailed check,82.16,3379.87,No
CUST18013,Male,0,No,Yes,2,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),84.83,1100.66,No
CUST18014,Female,1,No,Yes,62,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.67,3922.2,Yes
CUST18015,Male,0,No,No,59,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,91.76,4749.22,No
CUST18016,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),21.84,2573.38,No
CUST18017,Female,0,Yes,No,5,No,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),30.1,8165.82,No
CUST18018,Male,0,Yes,Yes,35,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),68.77,5450.05,No
CUST18019,Male,0,Yes,Yes,43,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),64.44,6852.91,Yes
CUST18020,Female,0,No,No,21,No,No phone service,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),40.35,6953.61,Yes
CUST18021,Female,0,No,No,6,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),86.8,5810.36,No
CUST18022,Male,0,No,No,1,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,79.72,3765.73,Yes
CUST18023,Male,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,79.71,8189.41,No
CUST18024,Female,0,No,No,1,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),53.57,910.68,No
CUST18025,Female,0,Yes,No,62,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,69.3,275.2,No
CUST18026,Male,0,Yes,No,34,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),99.17,4075.94,No
CUST18027,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),46.82,5512.76,Yes
CUST18028,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.59,2164.58,Yes
CUST18029,Female,0,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.37,4950.5,No
CUST18030,Female,0,No,Yes,14,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,One year,No,Credit card (automatic),65.23,1462.67,No
CUST18031,Female,0,No,No,24,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),55.49,4753.12,Yes
CUST18032,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,49.84,3753.53,No
CUST18033,Male,0,Yes,Yes,21,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.53,6684.87,Yes
CUST18034,Male,0,Yes,No,0,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,62.55,5663.88,Yes
CUST18035,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),55.42,8245.21,Yes
CUST18036,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,No,Electronic check,43.85,3862.51,No
CUST18037,Female,0,No,Yes,67,No,No,DSL,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,59.99,6043.64,No
CUST18038,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,75.04,7636.69,No
CUST18039,Female,0,No,No,4,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,43.07,1808.71,No
CUST18040,Female,0,Yes,Yes,52,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),80.56,1482.76,Yes
CUST18041,Male,0,Yes,Yes,48,No,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.77,7720.93,No
CUST18042,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),79.69,496.02,No
CUST18043,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,67.8,7334.7,No
CUST18044,Female,0,No,Yes,29,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),84.22,971.14,No
CUST18045,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),87.48,7209.38,Yes
CUST18046,Female,0,No,No,2,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),76.65,1157.54,Yes
CUST18047,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.08,4326.59,No
CUST18048,Female,0,No,No,12,No,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),117.06,4276.11,No
CUST18049,Male,0,Yes,No,18,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),45.04,4252.42,No
CUST18050,Male,1,Yes,Yes,43,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,48.87,1706.28,No
CUST18051,Male,0,No,No,3,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,53.45,5369.96,No
CUST18052,Male,0,No,Yes,68,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.85,5284.51,No
CUST18053,Male,1,Yes,Yes,22,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),19.52,6638.84,No
CUST18054,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,21.73,6518.75,Yes
CUST18055,Female,0,Yes,No,9,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.34,4028.26,Yes
CUST18056,Female,0,Yes,No,55,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,89.31,2947.31,Yes
CUST18057,Male,0,Yes,Yes,22,No,No phone service,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,63.63,2579.87,No
CUST18058,Female,1,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,76.1,6310.65,No
CUST18059,Female,1,No,No,17,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No,One year,No,Mailed check,82.86,1384.96,No
CUST18060,Female,0,Yes,No,48,No,No phone service,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,28.33,5201.64,No
CUST18061,Male,0,No,Yes,37,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),110.57,7856.24,No
CUST18062,Female,0,Yes,No,49,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,27.49,8138.03,No
CUST18063,Female,0,No,Yes,32,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,33.23,5137.2,Yes
CUST18064,Male,0,No,Yes,20,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,Yes,Two year,No,Mailed check,45.76,4743.17,Yes
CUST18065,Male,0,Yes,Yes,50,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,115.55,566.21,No
CUST18066,Male,0,No,No,35,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),106.25,8384.41,No
CUST18067,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.12,951.52,Yes
CUST18068,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),82.45,1762.29,No
CUST18069,Female,0,No,Yes,49,No,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,58.9,1304.24,No
CUST18070,Female,0,Yes,Yes,28,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,110.36,1373.54,No
CUST18071,Male,0,No,Yes,45,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,44.05,8430.24,No
CUST18072,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),113.76,6576.72,No
CUST18073,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Bank transfer (automatic),73.48,5126.84,No
CUST18074,Female,0,No,No,7,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,36.86,1500.17,Yes
CUST18075,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,31.79,7309.75,No
CUST18076,Female,0,No,No,22,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,48.69,3544.2,No
CUST18077,Female,0,Yes,Yes,50,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,92.68,3452.01,No
CUST18078,Female,0,Yes,Yes,49,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.56,2357.81,No
CUST18079,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,32.11,6275.69,Yes
CUST18080,Female,0,Yes,Yes,13,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,74.22,140.71,No
CUST18081,Male,1,Yes,Yes,47,No,No phone service,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),28.23,5563.24,Yes
CUST18082,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,54.24,7874.54,Yes
CUST18083,Male,1,Yes,No,38,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,113.22,7616.72,No
CUST18084,Male,1,Yes,No,27,No,No phone service,No,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),86.79,2401.38,No
CUST18085,Female,1,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),54.32,8044.04,Yes
CUST18086,Male,0,No,No,15,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),30.73,5914.22,No
CUST18087,Male,0,Yes,No,34,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),105.14,8628.74,No
CUST18088,Female,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Two year,No,Electronic check,96.68,8362.62,No
CUST18089,Male,0,Yes,No,62,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,29.63,6953.01,No
CUST18090,Male,0,No,No,28,No,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Mailed check,33.98,5426.02,No
CUST18091,Female,0,Yes,No,32,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.54,6119.66,No
CUST18092,Male,0,No,Yes,63,No,No,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,107.58,2925.12,No
CUST18093,Male,0,Yes,No,50,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,116.59,4335.85,No
CUST18094,Female,1,No,No,54,No,No phone service,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Electronic check,85.99,8286.65,No
CUST18095,Female,0,Yes,No,38,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,78.7,6977.95,No
CUST18096,Male,0,No,No,48,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,95.76,7598.83,No
CUST18097,Male,0,No,Yes,59,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.52,5632.44,No
CUST18098,Male,0,Yes,No,20,Yes,Yes,No,No,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),44.88,5447.3,No
CUST18099,Female,0,Yes,No,13,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,79.29,2091.44,No
CUST18100,Female,0,No,Yes,59,No,No,No,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),80.83,2215.28,Yes
CUST18101,Female,1,No,No,65,Yes,No,No,No,No,No internet service,No,No,Yes,One year,No,Electronic check,77.06,2332.91,No
CUST18102,Male,0,Yes,Yes,40,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.06,4368.21,No
CUST18103,Male,0,No,Yes,9,No,No phone service,DSL,No,No internet service,No,No internet service,No,No,Two year,Yes,Mailed check,113.76,738.6,Yes
CUST18104,Male,0,No,Yes,67,No,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Mailed check,41.2,3692.19,No
CUST18105,Male,0,No,No,22,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),62.13,1536.09,No
CUST18106,Male,0,No,No,35,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),92.98,5546.13,Yes
CUST18107,Female,0,Yes,No,3,No,Yes,No,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),102.92,8509.24,No
CUST18108,Male,1,Yes,No,22,No,No phone service,No,Yes,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),59.18,2714.63,No
CUST18109,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,37.66,3605.1,No
CUST18110,Male,0,Yes,Yes,17,No,No,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Credit card (automatic),111.78,7660.67,No
